"status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1547641955470888963",2022-07-14 17:59:30,"absolut_shosh","Need to refresh your knowledge or learn the fundamental skills of using data in journalism? The answer – our FREE ADH online course will help you with just that. Access here: https://t.co/XGm0DNiUTd

This course has been developed by @soljourno.

#solutionsjournalism #data https://t.co/19CWA4B7yl","Twitter for Android",140,,,,FALSE,"Retweet",0,4,,,,,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1546736178015211520","Need to refresh your knowledge or learn the fundamental skills of using data in journalism? The answer – our FREE ADH online course will help you with just that. Access here: https://t.co/XGm0DNiUTd

This course has been developed by @soljourno.

#solutionsjournalism #data https://t.co/19CWA4B7yl",2022-07-12 06:00:16,"Hootsuite Inc.",6,4,"x1375010074838642690","Africa_DataHub","Africa Data Hub",377,217,759,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/absolut_shosh/status/1547641955470888963","AS","Madrid, Comunidad de Madrid","No me sigas, just chillin'. Chimpún.",,FALSE,32,128,0,4231,1078,2016-04-17 20:48:18,FALSE,,,,,,"http://pbs.twimg.com/profile_images/928356603732156416/um8dOhRg_normal.jpg"
"x1545768065484394496",2022-07-09 13:53:20,"Africa_DataHub","@Africa_DataHub It was an honor working with Africa Data Hub. A great team of mentors @OdipoDev among others. I truly enjoyed the whole journey into data journalism 🤝🤝🤝.","Twitter for iPad",140,,,,FALSE,"Retweet",0,1,,,,,,,,,,,,,,,,"x1216314263922450433 x1375010074838642690 x859352378","MilesNeutral Africa_DataHub OdipoDev","en",,,,,,,,,,,,,,,,"x1545721747449716737","@Africa_DataHub It was an honor working with Africa Data Hub. A great team of mentors @OdipoDev among others. I truly enjoyed the whole journey into data journalism 🤝🤝🤝.",2022-07-09 10:49:17,"Twitter for Android",3,1,"x1216314263922450433","MilesNeutral","Ronald Ibrahim",1122,1706,1220,"@ Thompson estate","Journalist and Media personality.
Freelancer
Open minded to new ideas & Friends",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1545768065484394496","Africa Data Hub","","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,377,217,6,759,721,2021-03-25 09:02:39,FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1651520274",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1546446623760388097",2022-07-11 10:49:41,"Africa_DataHub","Have you been seeing our posts about the @Africa_DataHub and wondering what its all about? Check out this feature on ADH work on @jamlabafrica to learn more!
https://t.co/7JAHt4mC7N
#DataJournalism #AfricanJournalism #OpenData https://t.co/3iZSBuUqNo","Twitter Web App",140,,,,FALSE,"Retweet",0,2,,,,,,,,,,,,,,,,"x3189465946 x1375010074838642690","opencitieslabza Africa_DataHub","en",,,,,,,,,,,,,,,,"x1546434181055537153","Have you been seeing our posts about the @Africa_DataHub and wondering what its all about? Check out this feature on ADH work on @jamlabafrica to learn more!
https://t.co/7JAHt4mC7N
#DataJournalism #AfricanJournalism #OpenData https://t.co/3iZSBuUqNo",2022-07-11 10:00:14,"Twitter Web App",4,2,"x3189465946","opencitieslabza","Open Cities Lab",1787,325,2986,"Durban, South Africa","We combine the use of action research, co-design, data science, and technology with civic engagement to enable the development of inclusive cities.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1546446623760388097","Africa Data Hub","","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,377,217,6,759,721,2021-03-25 09:02:39,FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1651520274",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1546736178015211520",2022-07-12 06:00:16,"Africa_DataHub","Need to refresh your knowledge or learn the fundamental skills of using data in journalism? The answer – our FREE ADH online course will help you with just that. Access here: https://t.co/XGm0DNiUTd

This course has been developed by @soljourno.

#solutionsjournalism #data https://t.co/19CWA4B7yl","Hootsuite Inc.",273,,,,FALSE,"Tweet",6,4,,,"solutionsjournalism data",,"ow.ly/GvRw50JSmwZ","https://t.co/XGm0DNiUTd","http://ow.ly/GvRw50JSmwZ","http://pbs.twimg.com/ext_tw_video_thumb/1546734964737298433/pu/img/K9ocY3xGMGqmFo7H.jpg","https://t.co/19CWA4B7yl","https://twitter.com/Africa_DataHub/status/1546736178015211520/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1546734964737298433/pu/img/K9ocY3xGMGqmFo7H.jpg","https://t.co/19CWA4B7yl","https://twitter.com/Africa_DataHub/status/1546736178015211520/video/1",,"x493482998","soljourno","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1546736178015211520","Africa Data Hub","","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,377,217,6,759,721,2021-03-25 09:02:39,FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1651520274",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1547128770909409280",2022-07-13 08:00:17,"Africa_DataHub","Do you need to refresh your knowledge or learn the fundamental skills of using data in #journalism? The answer – our FREE ADH online course will help you with just that. Access it here: https://t.co/UBI3rNzCxc

This course has been developed &amp; presented by @mediahackza https://t.co/hOYhYXA1JG","Hootsuite Inc.",273,,,,FALSE,"Tweet",3,1,,,"journalism",,"ow.ly/5J3N50JSmQ2","https://t.co/UBI3rNzCxc","http://ow.ly/5J3N50JSmQ2","http://pbs.twimg.com/ext_tw_video_thumb/1547127557161730049/pu/img/Nf16a-5_MTPV3i8r.jpg","https://t.co/hOYhYXA1JG","https://twitter.com/Africa_DataHub/status/1547128770909409280/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1547127557161730049/pu/img/Nf16a-5_MTPV3i8r.jpg","https://t.co/hOYhYXA1JG","https://twitter.com/Africa_DataHub/status/1547128770909409280/video/1",,"x142231479","mediahackza","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1547128770909409280","Africa Data Hub","","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,377,217,6,759,721,2021-03-25 09:02:39,FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1651520274",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1547178872596217859",2022-07-13 11:19:23,"Africa_DataHub","@Africa_DataHub  Announces First Cohort of Its Community Journalism Fellowship
https://t.co/ZQRHW8q7dS https://t.co/rrzsKiTK9a","Twitter Web App",140,,,,FALSE,"Retweet",0,1,,,,,"bit.ly/3OWyQHO","https://t.co/ZQRHW8q7dS","https://bit.ly/3OWyQHO",,,,,,,,,"x1503288646786502656 x1375010074838642690","20tendaily Africa_DataHub","en",,,,,,,,,,,,,,,,"x1547168182007382017","@Africa_DataHub  Announces First Cohort of Its Community Journalism Fellowship
https://t.co/ZQRHW8q7dS https://t.co/rrzsKiTK9a",2022-07-13 10:36:54,"Twitter Web App",1,1,"x1503288646786502656","20tendaily","Twentyten Insights",19,16,380,"Lagos","Twentytendaily focuses on data journalism that promotes accuracy in public debates and media in Nigeria in order to raise the quality of information available.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1547178872596217859","Africa Data Hub","","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,377,217,6,759,721,2021-03-25 09:02:39,FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1651520274",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1547475674243407873",2022-07-14 06:58:46,"Africa_DataHub","2/2 Visit our website, to explore our available data resources, which are all illustrated in user-friendly formats &amp; are highly useful to newsrooms, researchers and the public. | https://t.co/ZJQWzomUhS

#research #resources #data #dashboard","Twitter Web App",245,"x1547475671261319171","x1375010074838642690","Africa_DataHub",FALSE,"Tweet",1,0,,,"research resources data dashboard",,"africadatahub.org/data-resources","https://t.co/ZJQWzomUhS","https://www.africadatahub.org/data-resources",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1547475674243407873","Africa Data Hub","","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,377,217,6,759,721,2021-03-25 09:02:39,FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1651520274",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1547178949666656256",2022-07-13 11:19:41,"Africa_DataHub","Meet the @Africa_DataHub Media Fellows!

After a careful review of 100 applications across various media and civil society organizations.
8 journalists have been selected for the first cohort of the ADH Community Journalism Fellowship.
https://t.co/G1Mu7n6l63 https://t.co/ZJcLv8HXsL","Twitter Web App",140,,,,FALSE,"Retweet",0,1,,,,,,,,,,,,,,,,"x3212600548 x1375010074838642690","Orodata Africa_DataHub","en",,,,,,,,,,,,,,,,"x1547161934843318276","Meet the @Africa_DataHub Media Fellows!

After a careful review of 100 applications across various media and civil society organizations.
8 journalists have been selected for the first cohort of the ADH Community Journalism Fellowship.
https://t.co/G1Mu7n6l63 https://t.co/ZJcLv8HXsL",2022-07-13 10:12:04,"Twitter Web App",2,1,"x3212600548","Orodata","O R O D A T A",2239,420,5179,"mail@orodataviz.com","Fostering equitable access to information. Improving data accessibility for citizens, captains of industry, civil society, and media.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1547178949666656256","Africa Data Hub","","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,377,217,6,759,721,2021-03-25 09:02:39,FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1651520274",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1545374301708320770",2022-07-08 11:48:39,"Africa_DataHub","Meet the @Africa_DataHub Pioneer Media Fellows!
@oloyenaija1 is a multimedia journalist.
@EgenukaN is a Freelance Reporter with four years of experience in journalism.
@ojurongbesodiq is a journalist with over six years of experience.
@Bukolaafeni is an award-winning journalist https://t.co/vgEdWzixs5","Twitter Web App",140,,,,FALSE,"Retweet",0,5,,,,,,,,,,,,,,,,"x3212600548 x1375010074838642690 x4876539628 x973230136794501121","Orodata Africa_DataHub oloyenaija1 EgenukaN","en",,,,,,,,,,,,,,,,"x1545334594181939200","Meet the @Africa_DataHub Pioneer Media Fellows!
@oloyenaija1 is a multimedia journalist.
@EgenukaN is a Freelance Reporter with four years of experience in journalism.
@ojurongbesodiq is a journalist with over six years of experience.
@Bukolaafeni is an award-winning journalist https://t.co/vgEdWzixs5",2022-07-08 09:10:52,"Twitter Web App",12,5,"x3212600548","Orodata","O R O D A T A",2239,420,5179,"mail@orodataviz.com","Fostering equitable access to information. Improving data accessibility for citizens, captains of industry, civil society, and media.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1545374301708320770","Africa Data Hub","","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,377,217,6,759,721,2021-03-25 09:02:39,FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1651520274",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1547168182007382017",2022-07-13 10:36:54,"20tendaily","@Africa_DataHub  Announces First Cohort of Its Community Journalism Fellowship
https://t.co/ZQRHW8q7dS https://t.co/rrzsKiTK9a","Twitter Web App",102,"x1547168175015485441","x1503288646786502656","20tendaily",FALSE,"Tweet",1,1,,,,,"bit.ly/3OWyQHO","https://t.co/ZQRHW8q7dS","https://bit.ly/3OWyQHO","http://pbs.twimg.com/media/FXij-QuWYAE0RL1.jpg","https://t.co/rrzsKiTK9a","https://twitter.com/20tendaily/status/1547168182007382017/photo/1","photo","http://pbs.twimg.com/media/FXij-QuWYAE0RL1.jpg","https://t.co/rrzsKiTK9a","https://twitter.com/20tendaily/status/1547168182007382017/photo/1",,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/20tendaily/status/1547168182007382017","Twentyten Insights","Lagos","Twentytendaily focuses on data journalism that promotes accuracy in public debates and media in Nigeria in order to raise the quality of information available.","https://t.co/HIfQCGnFyF",FALSE,19,16,0,380,3,2022-03-14 08:36:30,FALSE,"https://t.co/HIfQCGnFyF","https://twentytendaily.com/",,,,"http://pbs.twimg.com/profile_images/1503335000812535813/eg22k2MK_normal.jpg"
"x1547161934843318276",2022-07-13 10:12:04,"Orodata","Meet the @Africa_DataHub Media Fellows!

After a careful review of 100 applications across various media and civil society organizations.
8 journalists have been selected for the first cohort of the ADH Community Journalism Fellowship.
https://t.co/G1Mu7n6l63 https://t.co/ZJcLv8HXsL","Twitter Web App",259,"x1547161925615845384","x3212600548","Orodata",FALSE,"Tweet",2,1,,,,,"bit.ly/3OWyQHO","https://t.co/G1Mu7n6l63","https://bit.ly/3OWyQHO","http://pbs.twimg.com/media/FXici0oWIAAsSgB.jpg","https://t.co/ZJcLv8HXsL","https://twitter.com/Orodata/status/1547161934843318276/photo/1","photo","http://pbs.twimg.com/media/FXici0oWIAAsSgB.jpg","https://t.co/ZJcLv8HXsL","https://twitter.com/Orodata/status/1547161934843318276/photo/1",,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Orodata/status/1547161934843318276","O R O D A T A","mail@orodataviz.com","Fostering equitable access to information. Improving data accessibility for citizens, captains of industry, civil society, and media.","https://t.co/xSYpJCLP3V",FALSE,2239,420,90,5179,426,2015-04-27 11:34:30,FALSE,"https://t.co/xSYpJCLP3V","http://orodataviz.com",,"https://pbs.twimg.com/profile_banners/3212600548/1477587891","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/600244223196037120/wJm5xETi_normal.png"
"x1545334594181939200",2022-07-08 09:10:52,"Orodata","Meet the @Africa_DataHub Pioneer Media Fellows!
@oloyenaija1 is a multimedia journalist.
@EgenukaN is a Freelance Reporter with four years of experience in journalism.
@ojurongbesodiq is a journalist with over six years of experience.
@Bukolaafeni is an award-winning journalist https://t.co/vgEdWzixs5","Twitter Web App",278,,,,FALSE,"Tweet",12,5,,,,,,,,"http://pbs.twimg.com/media/FXIeLFlX0AE1MuE.jpg","https://t.co/vgEdWzixs5","https://twitter.com/Orodata/status/1545334594181939200/photo/1","photo","http://pbs.twimg.com/media/FXIeLFlX0AE1MuE.jpg http://pbs.twimg.com/media/FXIeQiTXoAI2-ng.jpg http://pbs.twimg.com/media/FXIeVApWIAM_Wkt.jpg http://pbs.twimg.com/media/FXIeYEuX0AE280M.jpg","https://t.co/vgEdWzixs5 https://t.co/vgEdWzixs5 https://t.co/vgEdWzixs5 https://t.co/vgEdWzixs5","https://twitter.com/Orodata/status/1545334594181939200/photo/1 https://twitter.com/Orodata/status/1545334594181939200/photo/1 https://twitter.com/Orodata/status/1545334594181939200/photo/1 https://twitter.com/Orodata/status/1545334594181939200/photo/1",,"x1375010074838642690 x4876539628 x973230136794501121 x556108617","Africa_DataHub oloyenaija1 EgenukaN Bukolaafeni","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Orodata/status/1545334594181939200","O R O D A T A","mail@orodataviz.com","Fostering equitable access to information. Improving data accessibility for citizens, captains of industry, civil society, and media.","https://t.co/xSYpJCLP3V",FALSE,2239,420,90,5179,426,2015-04-27 11:34:30,FALSE,"https://t.co/xSYpJCLP3V","http://orodataviz.com",,"https://pbs.twimg.com/profile_banners/3212600548/1477587891","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/600244223196037120/wJm5xETi_normal.png"
"x1547146846665162753",2022-07-13 09:12:07,"MilesNeutral","Do you need to refresh your knowledge or learn the fundamental skills of using data in #journalism? The answer – our FREE ADH online course will help you with just that. Access it here: https://t.co/UBI3rNzCxc

This course has been developed &amp; presented by @mediahackza https://t.co/hOYhYXA1JG","Twitter for Android",140,,,,FALSE,"Retweet",0,1,,,"journalism",,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1547128770909409280","Do you need to refresh your knowledge or learn the fundamental skills of using data in #journalism? The answer – our FREE ADH online course will help you with just that. Access it here: https://t.co/UBI3rNzCxc

This course has been developed &amp; presented by @mediahackza https://t.co/hOYhYXA1JG",2022-07-13 08:00:17,"Hootsuite Inc.",3,1,"x1375010074838642690","Africa_DataHub","Africa Data Hub",377,217,759,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MilesNeutral/status/1547146846665162753","Ronald Ibrahim","@ Thompson estate","Journalist and Media personality.
Freelancer
Open minded to new ideas & Friends","https://t.co/v6wLQCmIEB",FALSE,1122,1706,0,1220,28526,2020-01-12 11:01:51,FALSE,"https://t.co/v6wLQCmIEB","http://campuschroniclesnow.wordpress.com",,"https://pbs.twimg.com/profile_banners/1216314263922450433/1637057525",,"http://pbs.twimg.com/profile_images/1476803291015176204/NwarHCAx_normal.jpg"
"x1545721747449716737",2022-07-09 10:49:17,"MilesNeutral","@Africa_DataHub It was an honor working with Africa Data Hub. A great team of mentors @OdipoDev among others. I truly enjoyed the whole journey into data journalism 🤝🤝🤝.","Twitter for Android",153,"x1545286676792188930","x1375010074838642690","Africa_DataHub",FALSE,"Tweet",3,1,,,,,,,,,,,,,,,,"x1375010074838642690 x859352378","Africa_DataHub OdipoDev","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MilesNeutral/status/1545721747449716737","Ronald Ibrahim","@ Thompson estate","Journalist and Media personality.
Freelancer
Open minded to new ideas & Friends","https://t.co/v6wLQCmIEB",FALSE,1122,1706,0,1220,28526,2020-01-12 11:01:51,FALSE,"https://t.co/v6wLQCmIEB","http://campuschroniclesnow.wordpress.com",,"https://pbs.twimg.com/profile_banners/1216314263922450433/1637057525",,"http://pbs.twimg.com/profile_images/1476803291015176204/NwarHCAx_normal.jpg"
"x1546788601077325824",2022-07-12 09:28:35,"mawafd","Dear @GovNasarawa @NasarawaGovt, 

Please do know, access to health care is a basic fundamental right state owes to its citizens 

Despite spending millions, Nasarawa community health care in a terrible condition 
@nasarawa_mirror @Africa_DataHub
https://t.co/8w2g8HqAW2","Twitter for Android",270,,,,FALSE,"Tweet",0,0,,,,,"mawafd.org/despite-spendi…","https://t.co/8w2g8HqAW2","https://mawafd.org/despite-spending-millions-nasarawa-community-health-care-in-a-terrible-condition/",,,,,,,,,"x911649861950492672 x3187305100 x881496726544281600 x1375010074838642690","GovNasarawa NasarawaGovt nasarawa_mirror Africa_DataHub","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mawafd/status/1546788601077325824","MAWA - Foundation","","We are MAWA Foundation.
Raising vulnerable #voices, #Demanding #Accountability through citizens engagements. we #TrailTheMoney. 

+2347034875978
info@mawafd.org","https://t.co/VMk1WTpHnU",FALSE,3891,1269,18,18522,2174,2016-06-27 16:21:13,FALSE,"https://t.co/VMk1WTpHnU","http://mawafd.org",,"https://pbs.twimg.com/profile_banners/747464811336826880/1657728024","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1283131094456573952/QrwFDDMj_normal.jpg"
"x1546460530193432576",2022-07-11 11:44:56,"mawafd","Terrible Taka community hospital after Nasarawa N12 billion health allocation in one year 

@nasarawa_mirror @GovNasarawa
@NasarawaGovt @NascareagencyNg @seunonigbinde @nasarawafocus @TrackaNG @results4dev @Africa_DataHub @Theogala1
@julietkego
 https://t.co/GlrIxJZ4QZ","Twitter for Android",269,,,,FALSE,"Tweet",0,0,,,,,"mawafd.org/terrible-taka-…","https://t.co/GlrIxJZ4QZ","https://mawafd.org/terrible-taka-community-hospital-after-nasarawa-n12-billion-health-allocation-in-one-year/",,,,,,,,,"x881496726544281600 x911649861950492672 x3187305100 x1202195635946033157 x33629027 x935535581278494722 x2485319028 x408063505 x1375010074838642690 x269547442 x382413245","nasarawa_mirror GovNasarawa NasarawaGovt NascareagencyNg seunonigbinde nasarawafocus TrackaNG results4dev Africa_DataHub Theogala1 julietkego","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mawafd/status/1546460530193432576","MAWA - Foundation","","We are MAWA Foundation.
Raising vulnerable #voices, #Demanding #Accountability through citizens engagements. we #TrailTheMoney. 

+2347034875978
info@mawafd.org","https://t.co/VMk1WTpHnU",FALSE,3891,1269,18,18522,2174,2016-06-27 16:21:13,FALSE,"https://t.co/VMk1WTpHnU","http://mawafd.org",,"https://pbs.twimg.com/profile_banners/747464811336826880/1657728024","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1283131094456573952/QrwFDDMj_normal.jpg"
"x1546739373990977537",2022-07-12 06:12:58,"damaris_kiilu","Need to refresh your knowledge or learn the fundamental skills of using data in journalism? The answer – our FREE ADH online course will help you with just that. Access here: https://t.co/XGm0DNiUTd

This course has been developed by @soljourno.

#solutionsjournalism #data https://t.co/19CWA4B7yl","Twitter for Android",140,,,,FALSE,"Retweet",0,4,,,,,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1546736178015211520","Need to refresh your knowledge or learn the fundamental skills of using data in journalism? The answer – our FREE ADH online course will help you with just that. Access here: https://t.co/XGm0DNiUTd

This course has been developed by @soljourno.

#solutionsjournalism #data https://t.co/19CWA4B7yl",2022-07-12 06:00:16,"Hootsuite Inc.",6,4,"x1375010074838642690","Africa_DataHub","Africa Data Hub",377,217,759,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/damaris_kiilu/status/1546739373990977537","Nthambi Kiilu 🇰🇪","Nairobi, Kenya","Subeditor  - The Star Newspaper

Writer Insider Magazine

Worked at Radio Domus (Sauti ya Amani) 

kiiludamaris2017@gmail.com",,FALSE,740,1924,2,453,220,2017-11-10 11:34:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/928948989973602304/1599076608",,"http://pbs.twimg.com/profile_images/1332217192704839680/7XnH9iLD_normal.jpg"
"x1546419031581855752",2022-07-11 09:00:02,"jamlabafrica","🔍 What is solutions journalism? What is it not? Why is it important?

@Africa_DataHub is offering a FREE course on solutions journalism that can be taken at anytime.

The course consists of 3 modules. Access it here: https://t.co/9TivjH57UH https://t.co/NKy1z05nQV","TweetDeck",240,,,,FALSE,"Tweet",0,0,,,,,"bit.ly/3a4C7p6","https://t.co/9TivjH57UH","http://bit.ly/3a4C7p6","http://pbs.twimg.com/media/FXLPAnBXkAIOlXv.jpg","https://t.co/NKy1z05nQV","https://twitter.com/jamlabafrica/status/1546419031581855752/photo/1","photo","http://pbs.twimg.com/media/FXLPAnBXkAIOlXv.jpg","https://t.co/NKy1z05nQV","https://twitter.com/jamlabafrica/status/1546419031581855752/photo/1",,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jamlabafrica/status/1546419031581855752","JamlabAfrica","South Africa","Strengthening innovation in African independent journalism and media to grow the diversity of voices. Sign up for our newsletter: https://t.co/SSxaWLUpBn","https://t.co/s9fr22Idx5",FALSE,2761,541,48,12680,1710,2017-05-17 10:49:30,FALSE,"https://t.co/s9fr22Idx5","http://jamlab.africa",,"https://pbs.twimg.com/profile_banners/864795004291751937/1614186379","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1356660071464398848/oRrSj-_y_normal.jpg"
